"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0x29d04b0c9f36b7a4df2c3534ee6efcff1e338f8be3c93b43d919eb7f0c246c70","16334671","1672850339","2023-01-04 16:38:59","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","256.72052446","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens"
"0x72fbf5339954b0afd1ca148c6e067ebd0d9dd10f1fd21e1234c65fae50b2d90c","16334672","1672850351","2023-01-04 16:39:11","0x8e533dbe7b12af95a398b687d9e1d5903be8c938","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","18,405.31388986","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x72fbf5339954b0afd1ca148c6e067ebd0d9dd10f1fd21e1234c65fae50b2d90c","16334672","1672850351","2023-01-04 16:39:11","0x8e533dbe7b12af95a398b687d9e1d5903be8c938","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","766.88807874","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x894b94faf343d9dd6e265b4c17f73f1baf68a5e9e96e5afcbf277d2adf0b9c64","16334672","1672850351","2023-01-04 16:39:11","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x842e1d5540cb55477c4ba5431943982aaae5ee77","4,245.70197383","Multicall"
"0x894b94faf343d9dd6e265b4c17f73f1baf68a5e9e96e5afcbf277d2adf0b9c64","16334672","1672850351","2023-01-04 16:39:11","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","176.9042489","Multicall"
"0x47aad4c6e6c644e51eed9ca1d2a1d582e9498cdf49e73ce17048ebb08065063f","16334672","1672850351","2023-01-04 16:39:11","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x0acb5f1e2ab616f2c24e10678a46264dac7a6317","818.67370039","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens"
"0x47aad4c6e6c644e51eed9ca1d2a1d582e9498cdf49e73ce17048ebb08065063f","16334672","1672850351","2023-01-04 16:39:11","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","34.11140418","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens"
"0x336f57385a0d6df4cf813cafb1b981577fe8e0feffcdbf3f0ffea029ef5d643b","16334673","1672850363","2023-01-04 16:39:23","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","1,526.55975738","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x336f57385a0d6df4cf813cafb1b981577fe8e0feffcdbf3f0ffea029ef5d643b","16334673","1672850363","2023-01-04 16:39:23","0x02771a9580028cb1e2fe49eeec83fd8943a132d1","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","1,465.49736709","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x336f57385a0d6df4cf813cafb1b981577fe8e0feffcdbf3f0ffea029ef5d643b","16334673","1672850363","2023-01-04 16:39:23","0x02771a9580028cb1e2fe49eeec83fd8943a132d1","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","61.06239029","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x377dc3a048c47c8d0a8bf37273563413c4bb5d965af6092608322c5b17522418","16334673","1672850363","2023-01-04 16:39:23","0xd3b6f14020f43e1a98ae77f248dba41f97b6caa7","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","3,933.86760807","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x377dc3a048c47c8d0a8bf37273563413c4bb5d965af6092608322c5b17522418","16334673","1672850363","2023-01-04 16:39:23","0xd3b6f14020f43e1a98ae77f248dba41f97b6caa7","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","163.91115033","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0xd1faf0374bc7c24185e3ab1ece3592d5d05143f7bc6ab2e1d8bf62df506c0a66","16334673","1672850363","2023-01-04 16:39:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0xb7978f9fc8887f1a9f2b64ea207e3ea80a094d50","1,195.81421804","Multicall"
"0xd1faf0374bc7c24185e3ab1ece3592d5d05143f7bc6ab2e1d8bf62df506c0a66","16334673","1672850363","2023-01-04 16:39:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","49.82559241","Multicall"
"0x834e1235498355eed084ac0e3fde967ce22c59dda452648184b425b40290f29a","16334673","1672850363","2023-01-04 16:39:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0xbfd54f9695cff370d5f716beced6ebb3f07ba1e0","4,267.57160689","Multicall"
"0x834e1235498355eed084ac0e3fde967ce22c59dda452648184b425b40290f29a","16334673","1672850363","2023-01-04 16:39:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","177.81548362","Multicall"
"0x64d5d7ebecad2bc94badeb2de75153300cbe20f72d9da934ebfec5bb32636751","16334674","1672850375","2023-01-04 16:39:35","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0xf6962b6cc5c752b29bd2d0cff29208bd65eab8bd","2,038.7591948","Multicall"
"0x64d5d7ebecad2bc94badeb2de75153300cbe20f72d9da934ebfec5bb32636751","16334674","1672850375","2023-01-04 16:39:35","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","84.94829978","Multicall"
"0x7753b5108fb06c3e878913d7949357bcb6238e5be8b98281511351a1ebc56e34","16334674","1672850375","2023-01-04 16:39:35","0x813b6179dd37d9cc5ab370aacd785bd7f8212f6c","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","3,166.51682446","Multicall"
"0x7753b5108fb06c3e878913d7949357bcb6238e5be8b98281511351a1ebc56e34","16334674","1672850375","2023-01-04 16:39:35","0x813b6179dd37d9cc5ab370aacd785bd7f8212f6c","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","131.93820101","Multicall"
"0xbcdb63a2c56d00730c7a17c3ae6f27815b33a6ec8f521287073f8c1aa04fb1ae","16334674","1672850375","2023-01-04 16:39:35","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0xd7335dcc5555502dc8786d36e4b961fd668ebf36","626.97248736","Multicall"
"0xbcdb63a2c56d00730c7a17c3ae6f27815b33a6ec8f521287073f8c1aa04fb1ae","16334674","1672850375","2023-01-04 16:39:35","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","26.12385363","Multicall"
"0x39b6da42a438655599367875fcba6dfb71dc65f2944189f422e347cf52d822e8","16334675","1672850387","2023-01-04 16:39:47","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0xe2008ef79a7d0d75edae70263384d4ac5d1a9f9a","5,971.20075465","Multicall"
"0x39b6da42a438655599367875fcba6dfb71dc65f2944189f422e347cf52d822e8","16334675","1672850387","2023-01-04 16:39:47","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","248.80003144","Multicall"
"0x78fc188486d12d9ca7ee16c267d63951358d99930ab8531d460bc34e9d9c7b38","16334675","1672850387","2023-01-04 16:39:47","0xf983b2115496b998b6529cc06a8b41ea3f0ddf4f","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","3,981.49221323","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x78fc188486d12d9ca7ee16c267d63951358d99930ab8531d460bc34e9d9c7b38","16334675","1672850387","2023-01-04 16:39:47","0xf983b2115496b998b6529cc06a8b41ea3f0ddf4f","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","165.89550888","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x2bfac2a48712dbff4f992d19b56f202e7acad52e9caa055b1bd5dad0a4febea5","16334675","1672850387","2023-01-04 16:39:47","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0xd16fdd123eedc90946533e1054e79aae0c6224f6","100.71026433","Multicall"
"0x2bfac2a48712dbff4f992d19b56f202e7acad52e9caa055b1bd5dad0a4febea5","16334675","1672850387","2023-01-04 16:39:47","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","4.19626101","Multicall"
"0xf4ed56ec147056d144f70a58b6fe1af219c438c75b4afa8ffd07ec48c5e129b7","16334675","1672850387","2023-01-04 16:39:47","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0xa3fd5e88941353db82d338fad8b9790714edef93","100.5608191","Multicall"
"0xf4ed56ec147056d144f70a58b6fe1af219c438c75b4afa8ffd07ec48c5e129b7","16334675","1672850387","2023-01-04 16:39:47","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","4.19003412","Multicall"
"0x6921a0e442653760251c749280043eb6224a39a96707068ee6fca2f00a832fcc","16334676","1672850399","2023-01-04 16:39:59","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x9d4321ff203bf403f832697643f256818b686df6","1,980.37902609","Multicall"
"0x6921a0e442653760251c749280043eb6224a39a96707068ee6fca2f00a832fcc","16334676","1672850399","2023-01-04 16:39:59","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","82.51579275","Multicall"
"0xd7e7d4dba0b5c62eefd3a46e88d8a75e1453d9966cb4f83501346cb86f0fddbe","16334678","1672850423","2023-01-04 16:40:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x842e1d5540cb55477c4ba5431943982aaae5ee77","5,608.48763822","Multicall"
"0xd7e7d4dba0b5c62eefd3a46e88d8a75e1453d9966cb4f83501346cb86f0fddbe","16334678","1672850423","2023-01-04 16:40:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","233.68698492","Multicall"
"0x638d6760e1f297b57bf0e5fa4a6718c0add52cb7f5a74bce54a942b0546d61dd","16334679","1672850435","2023-01-04 16:40:35","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","10,000","Multicall"
"0x638d6760e1f297b57bf0e5fa4a6718c0add52cb7f5a74bce54a942b0546d61dd","16334679","1672850435","2023-01-04 16:40:35","0x86d6a41d8ccdce41fe147fb423804a430bc3c774","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","13,566.80495072","Multicall"
"0x638d6760e1f297b57bf0e5fa4a6718c0add52cb7f5a74bce54a942b0546d61dd","16334679","1672850435","2023-01-04 16:40:35","0x86d6a41d8ccdce41fe147fb423804a430bc3c774","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","565.28353961","Multicall"
"0x310597e44c6aed37d5a40da1cafbdb4e44c928c8c3b13307505f3216aafc167c","16334679","1672850435","2023-01-04 16:40:35","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x2f08dc19be8cbf19b57ce6188c0af5752a4781c3","4,332.80257502","Multicall"
"0x310597e44c6aed37d5a40da1cafbdb4e44c928c8c3b13307505f3216aafc167c","16334679","1672850435","2023-01-04 16:40:35","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","180.53344062","Multicall"
"0xda99126bcb0c2e2c5a285b543cf14943fd31335e6ff7801582570cb30da511f6","16334680","1672850447","2023-01-04 16:40:47","0xb359333aa8700f56e0a958c33f3d548ad3adb44a","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","6,529.44","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0xda99126bcb0c2e2c5a285b543cf14943fd31335e6ff7801582570cb30da511f6","16334680","1672850447","2023-01-04 16:40:47","0xb359333aa8700f56e0a958c33f3d548ad3adb44a","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","272.06","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0xd6472053ba9fcfe5835d0371b945164d83e347f67869bb390bf21f02c0c485da","16334680","1672850447","2023-01-04 16:40:47","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0xed4cf407b4a4913f0507ff6ec2fc5c38161cfab9","2,745.81257892","Multicall"
"0xd6472053ba9fcfe5835d0371b945164d83e347f67869bb390bf21f02c0c485da","16334680","1672850447","2023-01-04 16:40:47","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","114.40885745","Multicall"
"0x607cc4f8d22a709f98c85a4d88e8219f28fd4ed5a8a26b777bc1a0e5f2b543b9","16334681","1672850459","2023-01-04 16:40:59","0xd78d082f8466d47395f7f63fb82c0ad59735ffc0","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","4,707.93296208","Multicall"
"0x607cc4f8d22a709f98c85a4d88e8219f28fd4ed5a8a26b777bc1a0e5f2b543b9","16334681","1672850459","2023-01-04 16:40:59","0xd78d082f8466d47395f7f63fb82c0ad59735ffc0","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","196.16387342","Multicall"
"0x08c25ee661d6dc8f1ff09045dd6e18cab7ee5fde88471363b43083c9ab9ad987","16334681","1672850459","2023-01-04 16:40:59","0xebda3c502aa667ec2d41805c0faa287b6d81f518","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","610.56","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x08c25ee661d6dc8f1ff09045dd6e18cab7ee5fde88471363b43083c9ab9ad987","16334681","1672850459","2023-01-04 16:40:59","0xebda3c502aa667ec2d41805c0faa287b6d81f518","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","25.44","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0xefbae8e89ac45e6a8cbaffaaef27914cdd9b0803dfb0a42772478ac992c5d1f5","16334681","1672850459","2023-01-04 16:40:59","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x007933790a4f00000099e9001629d9fe7775b800","5,135.99729696","-"
"0xefbae8e89ac45e6a8cbaffaaef27914cdd9b0803dfb0a42772478ac992c5d1f5","16334681","1672850459","2023-01-04 16:40:59","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","213.99988737","-"
"0x0eb00701a820f2a8c2b34def075d32509e88edc92d0667d2d4c265f56d7441f3","16334681","1672850459","2023-01-04 16:40:59","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x6f921f774485b6f3e659ab2dec32dbbc76153d51","4,744.21272672","Multicall"
"0x0eb00701a820f2a8c2b34def075d32509e88edc92d0667d2d4c265f56d7441f3","16334681","1672850459","2023-01-04 16:40:59","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","197.67553028","Multicall"
"0x86fda231821e7d4e04e6f609ca70cb2c71cbfed0a8dbb83fd70b1566c0ec8898","16334681","1672850459","2023-01-04 16:40:59","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0xbfd796f000597a4980f9edee487493e8ba962c03","4,452.5865846","-"
"0x86fda231821e7d4e04e6f609ca70cb2c71cbfed0a8dbb83fd70b1566c0ec8898","16334681","1672850459","2023-01-04 16:40:59","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","185.52444102","-"
"0xa990a25c43335791d554b99f0d944d804d024d9e673c2fd4ae2828f751376f28","16334681","1672850459","2023-01-04 16:40:59","0x007933790a4f00000099e9001629d9fe7775b800","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","4,930.55740508","-"
"0xa990a25c43335791d554b99f0d944d804d024d9e673c2fd4ae2828f751376f28","16334681","1672850459","2023-01-04 16:40:59","0x007933790a4f00000099e9001629d9fe7775b800","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","205.43989187","-"
"0x6938a4ee69ad144c43a6927dd02dcb6bcb4cf7ad250a33007d7917d7a773bbcc","16334681","1672850459","2023-01-04 16:40:59","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0xa4f52138b57d3f3225d917def563300e35e81198","1,143.55173541","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x6938a4ee69ad144c43a6927dd02dcb6bcb4cf7ad250a33007d7917d7a773bbcc","16334681","1672850459","2023-01-04 16:40:59","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","47.64798897","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0xf5d2b6589d7721144db59a87af3cd07c0b90ad5c375e441b6fbc31073cef48f3","16334681","1672850459","2023-01-04 16:40:59","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x8d51e49d30e32e4786e074b53dd5541ce2103e1e","2,233.91273211","Multicall"
"0xf5d2b6589d7721144db59a87af3cd07c0b90ad5c375e441b6fbc31073cef48f3","16334681","1672850459","2023-01-04 16:40:59","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","93.07969717","Multicall"
"0x5ea8eb38fa0257a1b8d46c9409f99954623e570bad51c29c45004f47670a71d6","16334682","1672850471","2023-01-04 16:41:11","0x9d8425c2017f2407356d54d2d7474e9a595d0000","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","17,830.1478308","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x5ea8eb38fa0257a1b8d46c9409f99954623e570bad51c29c45004f47670a71d6","16334682","1672850471","2023-01-04 16:41:11","0x9d8425c2017f2407356d54d2d7474e9a595d0000","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","742.92282628","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x699d1904458f4e8ffee9e17de2c85bfdae53e910909aecd9868234b1183b5779","16334682","1672850471","2023-01-04 16:41:11","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0xa858b0d61f19ce01f7ca213914140bdf57f0152d","1,368.37996696","Swap Exact ETH For Tokens"
"0x699d1904458f4e8ffee9e17de2c85bfdae53e910909aecd9868234b1183b5779","16334682","1672850471","2023-01-04 16:41:11","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","57.01583195","Swap Exact ETH For Tokens"
"0xa31025cdef3d72c186ee11599357da502ea18174050cc242bde19bfdca77b533","16334682","1672850471","2023-01-04 16:41:11","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x283cd6c5c699825ad3e473735d92f971b5a7d212","2,667.27535706","Multicall"
"0xa31025cdef3d72c186ee11599357da502ea18174050cc242bde19bfdca77b533","16334682","1672850471","2023-01-04 16:41:11","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","111.13647321","Multicall"
"0xdf7b3a5c4160aa338c801609edaec9d0ae73a87575ebcd0dcb98ab8ac9d34cc0","16334682","1672850471","2023-01-04 16:41:11","0x81aef362efc683f326f4d341e822fadd2da09b41","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","1,920","Multicall"
"0xdf7b3a5c4160aa338c801609edaec9d0ae73a87575ebcd0dcb98ab8ac9d34cc0","16334682","1672850471","2023-01-04 16:41:11","0x81aef362efc683f326f4d341e822fadd2da09b41","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","80","Multicall"
"0x902ff4f6cf6c690e476e9914babc1768ea0fceab8975b71d5f913e466ed9fbba","16334682","1672850471","2023-01-04 16:41:11","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0xe1e360cfb0d8fb79e4ecbd5ee30a5448410fd717","3,926.21180335","Multicall"
"0x902ff4f6cf6c690e476e9914babc1768ea0fceab8975b71d5f913e466ed9fbba","16334682","1672850471","2023-01-04 16:41:11","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","163.59215847","Multicall"
"0x0e32f6d8e4c0b44e56b018aa23bf7fc99df5dbe7ea09d84ea83ebdec348050a5","16334683","1672850483","2023-01-04 16:41:23","0x7d23ee61d18ecf082e4f1d1567fdaee4604e81f2","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","2,073.16974835","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x0e32f6d8e4c0b44e56b018aa23bf7fc99df5dbe7ea09d84ea83ebdec348050a5","16334683","1672850483","2023-01-04 16:41:23","0x7d23ee61d18ecf082e4f1d1567fdaee4604e81f2","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","86.38207284","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0xf86bc1d6fbb62ad874e0852a9af138c7ba91300bc82d2b24a895a3c160ba4c18","16334683","1672850483","2023-01-04 16:41:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x00000000500e2fece27a7600435d0c48d64e0c00","6,622.49354036","-"
"0xf86bc1d6fbb62ad874e0852a9af138c7ba91300bc82d2b24a895a3c160ba4c18","16334683","1672850483","2023-01-04 16:41:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","275.93723084","-"
"0x4e6d24a1f26ea357a5e876741a3fe82dcc3152872b50767c098825dbd24d3357","16334683","1672850483","2023-01-04 16:41:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x37578a5c05f0348f60f00804317873919e290ae2","953.51284307","Multicall"
"0x4e6d24a1f26ea357a5e876741a3fe82dcc3152872b50767c098825dbd24d3357","16334683","1672850483","2023-01-04 16:41:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","39.72970179","Multicall"
"0x129499fb57365ffb164c695e20d21f5e10bc54793684d6ab0dd35b9699f3413b","16334683","1672850483","2023-01-04 16:41:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x282ad8e90fbd4dd53c5a91b2bab137d82bd9bc05","1,407.48047744","Multicall"
"0x129499fb57365ffb164c695e20d21f5e10bc54793684d6ab0dd35b9699f3413b","16334683","1672850483","2023-01-04 16:41:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","58.64501989","Multicall"
"0xdc692e2d23acdac8a80b3ea3aef238f999e7d76882f5a77c6014557c80e9aea5","16334683","1672850483","2023-01-04 16:41:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x1f9400b844215ba8cc36c0453c4113ba7d404815","2,286.94182913","Multicall"
"0xdc692e2d23acdac8a80b3ea3aef238f999e7d76882f5a77c6014557c80e9aea5","16334683","1672850483","2023-01-04 16:41:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","95.28924288","Multicall"
"0x484f3946014b18a1b0a70ad14411ebbc4187fbe2882c464004d299249a459a50","16334683","1672850483","2023-01-04 16:41:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0xc50f0c1adbfe781ac7d410cec2c6560c004d80ec","4,365.27296571","Multicall"
"0x484f3946014b18a1b0a70ad14411ebbc4187fbe2882c464004d299249a459a50","16334683","1672850483","2023-01-04 16:41:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","181.88637357","Multicall"
"0x933fc39553f51604062fc9a648a41763cb5384db931eeecc8e580c1c3fbb5d4c","16334683","1672850483","2023-01-04 16:41:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x6b45739de60823fd2e1eeb44d754717dcae8bd6d","527.03510246","Multicall"
"0x933fc39553f51604062fc9a648a41763cb5384db931eeecc8e580c1c3fbb5d4c","16334683","1672850483","2023-01-04 16:41:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","21.95979593","Multicall"
"0x267ae11f7d6324913a7019ff3e6837a57b2f87c9815d8485d355a0c67a026a07","16334683","1672850483","2023-01-04 16:41:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0xe2008ef79a7d0d75edae70263384d4ac5d1a9f9a","5,059.01545229","Multicall"
"0x267ae11f7d6324913a7019ff3e6837a57b2f87c9815d8485d355a0c67a026a07","16334683","1672850483","2023-01-04 16:41:23","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","210.79231051","Multicall"
"0xe9c59f42a694a54f3c1ec3c18fe42e76de52c4084fd8e2b692a82f25eccb006b","16334683","1672850483","2023-01-04 16:41:23","0x00000000500e2fece27a7600435d0c48d64e0c00","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","6,357.65540469","-"
"0xe9c59f42a694a54f3c1ec3c18fe42e76de52c4084fd8e2b692a82f25eccb006b","16334683","1672850483","2023-01-04 16:41:23","0x00000000500e2fece27a7600435d0c48d64e0c00","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","264.90230852","-"
"0x7abf951a57ea3b28937820a13a9b20e85c6fd16ef03e7046dfad6676c919b3c4","16334683","1672850483","2023-01-04 16:41:23","0x2cbfbd67dfa3c7ec5a60c631f00531171ca088e1","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","5,182.08","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x7abf951a57ea3b28937820a13a9b20e85c6fd16ef03e7046dfad6676c919b3c4","16334683","1672850483","2023-01-04 16:41:23","0x2cbfbd67dfa3c7ec5a60c631f00531171ca088e1","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","215.92","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0xa8c700ec89098521814bb6212d64389ffc399c0990cade7a77b7ed48e9ec23e3","16334684","1672850495","2023-01-04 16:41:35","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x6be1a3238efdef08f474613a8dbd28336d84d5eb","682.39830316","Multicall"
"0xa8c700ec89098521814bb6212d64389ffc399c0990cade7a77b7ed48e9ec23e3","16334684","1672850495","2023-01-04 16:41:35","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","28.43326263","Multicall"
"0x14d7a6010fbf3765e4c95993969ad38de592ad57d13ec6ce0b319447e3286d7c","16334684","1672850495","2023-01-04 16:41:35","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x20321b5fab71a84eb26c4b62c9b426099e26cacf","4,389.93765936","Swap Exact ETH For Tokens"
"0x14d7a6010fbf3765e4c95993969ad38de592ad57d13ec6ce0b319447e3286d7c","16334684","1672850495","2023-01-04 16:41:35","0xd36b5a8b4ca2dc02029fe4018a3278d76e10142e","0x3f40fb0f3c9d1dbb264effa29dd9fc302f97e9be","182.91406913","Swap Exact ETH For Tokens"
